split,class_name,label,filename,src_path,dst_path,hil_subset
train,Class1,0,placaas10936.jpg,data/processed/160x120/Class1/placaas10936.jpg,data/splits/train/Class1/placaas10936.jpg,0
train,Class1,0,placaas11045.jpg,data/processed/160x120/Class1/placaas11045.jpg,data/splits/train/Class1/placaas11045.jpg,0
train,Class1,0,Placas11317.jpg,data/processed/160x120/Class1/Placas11317.jpg,data/splits/train/Class1/Placas11317.jpg,0
train,Class1,0,placaas10917.jpg,data/processed/160x120/Class1/placaas10917.jpg,data/splits/train/Class1/placaas10917.jpg,0
train,Class1,0,placaas10041.jpg,data/processed/160x120/Class1/placaas10041.jpg,data/splits/train/Class1/placaas10041.jpg,0
train,Class1,0,Placass10792.jpg,data/processed/160x120/Class1/Placass10792.jpg,data/splits/train/Class1/Placass10792.jpg,0
train,Class1,0,placaas10929.jpg,data/processed/160x120/Class1/placaas10929.jpg,data/splits/train/Class1/placaas10929.jpg,0
train,Class1,0,Placass10886.jpg,data/processed/160x120/Class1/Placass10886.jpg,data/splits/train/Class1/Placass10886.jpg,0
train,Class1,0,plaacaas1270.jpg,data/processed/160x120/Class1/plaacaas1270.jpg,data/splits/train/Class1/plaacaas1270.jpg,0
train,Class1,0,placaas11329.jpg,data/processed/160x120/Class1/placaas11329.jpg,data/splits/train/Class1/placaas11329.jpg,0
train,Class1,0,Placass11422.jpg,data/processed/160x120/Class1/Placass11422.jpg,data/splits/train/Class1/Placass11422.jpg,0
train,Class1,0,Placass10440.jpg,data/processed/160x120/Class1/Placass10440.jpg,data/splits/train/Class1/Placass10440.jpg,0
train,Class1,0,Placass11129.jpg,data/processed/160x120/Class1/Placass11129.jpg,data/splits/train/Class1/Placass11129.jpg,0
train,Class1,0,Placass11660.jpg,data/processed/160x120/Class1/Placass11660.jpg,data/splits/train/Class1/Placass11660.jpg,0
train,Class1,0,placaas10250.jpg,data/processed/160x120/Class1/placaas10250.jpg,data/splits/train/Class1/placaas10250.jpg,0
train,Class1,0,Placass10631.jpg,data/processed/160x120/Class1/Placass10631.jpg,data/splits/train/Class1/Placass10631.jpg,0
train,Class1,0,plaacaas1004.jpg,data/processed/160x120/Class1/plaacaas1004.jpg,data/splits/train/Class1/plaacaas1004.jpg,0
train,Class1,0,Placas11302.jpg,data/processed/160x120/Class1/Placas11302.jpg,data/splits/train/Class1/Placas11302.jpg,0
train,Class1,0,Placass10199.jpg,data/processed/160x120/Class1/Placass10199.jpg,data/splits/train/Class1/Placass10199.jpg,0
train,Class1,0,Placass10150.jpg,data/processed/160x120/Class1/Placass10150.jpg,data/splits/train/Class1/Placass10150.jpg,0
train,Class1,0,placaas10074.jpg,data/processed/160x120/Class1/placaas10074.jpg,data/splits/train/Class1/placaas10074.jpg,0
train,Class1,0,Placass11017.jpg,data/processed/160x120/Class1/Placass11017.jpg,data/splits/train/Class1/Placass11017.jpg,0
train,Class1,0,Placasm10828.jpg,data/processed/160x120/Class1/Placasm10828.jpg,data/splits/train/Class1/Placasm10828.jpg,0
train,Class1,0,Placass10029.jpg,data/processed/160x120/Class1/Placass10029.jpg,data/splits/train/Class1/Placass10029.jpg,0
train,Class1,0,placaas10126.jpg,data/processed/160x120/Class1/placaas10126.jpg,data/splits/train/Class1/placaas10126.jpg,0
train,Class1,0,Placas11181.jpg,data/processed/160x120/Class1/Placas11181.jpg,data/splits/train/Class1/Placas11181.jpg,0
train,Class1,0,placaas11087.jpg,data/processed/160x120/Class1/placaas11087.jpg,data/splits/train/Class1/placaas11087.jpg,0
train,Class1,0,placas1098.jpg,data/processed/160x120/Class1/placas1098.jpg,data/splits/train/Class1/placas1098.jpg,0
train,Class1,0,Placas11130.jpg,data/processed/160x120/Class1/Placas11130.jpg,data/splits/train/Class1/Placas11130.jpg,0
train,Class1,0,placas1210.jpg,data/processed/160x120/Class1/placas1210.jpg,data/splits/train/Class1/placas1210.jpg,0
train,Class1,0,Placass11614.jpg,data/processed/160x120/Class1/Placass11614.jpg,data/splits/train/Class1/Placass11614.jpg,0
train,Class1,0,placaas11365.jpg,data/processed/160x120/Class1/placaas11365.jpg,data/splits/train/Class1/placaas11365.jpg,0
train,Class1,0,placas1367.jpg,data/processed/160x120/Class1/placas1367.jpg,data/splits/train/Class1/placas1367.jpg,0
train,Class1,0,placas1350.jpg,data/processed/160x120/Class1/placas1350.jpg,data/splits/train/Class1/placas1350.jpg,0
train,Class1,0,Placas11297.jpg,data/processed/160x120/Class1/Placas11297.jpg,data/splits/train/Class1/Placas11297.jpg,0
train,Class1,0,placaas10678.jpg,data/processed/160x120/Class1/placaas10678.jpg,data/splits/train/Class1/placaas10678.jpg,0
train,Class1,0,placas1235.jpg,data/processed/160x120/Class1/placas1235.jpg,data/splits/train/Class1/placas1235.jpg,0
train,Class1,0,Placass11714.jpg,data/processed/160x120/Class1/Placass11714.jpg,data/splits/train/Class1/Placass11714.jpg,0
train,Class1,0,placaas10262.jpg,data/processed/160x120/Class1/placaas10262.jpg,data/splits/train/Class1/placaas10262.jpg,0
train,Class1,0,placaas11131.jpg,data/processed/160x120/Class1/placaas11131.jpg,data/splits/train/Class1/placaas11131.jpg,0
train,Class1,0,Placass11570.jpg,data/processed/160x120/Class1/Placass11570.jpg,data/splits/train/Class1/Placass11570.jpg,0
train,Class1,0,Placass11066.jpg,data/processed/160x120/Class1/Placass11066.jpg,data/splits/train/Class1/Placass11066.jpg,0
train,Class1,0,Placas11535.jpg,data/processed/160x120/Class1/Placas11535.jpg,data/splits/train/Class1/Placas11535.jpg,0
train,Class1,0,Placass10959.jpg,data/processed/160x120/Class1/Placass10959.jpg,data/splits/train/Class1/Placass10959.jpg,0
train,Class1,0,Placass10757.jpg,data/processed/160x120/Class1/Placass10757.jpg,data/splits/train/Class1/Placass10757.jpg,0
train,Class1,0,Placas11435.jpg,data/processed/160x120/Class1/Placas11435.jpg,data/splits/train/Class1/Placas11435.jpg,0
train,Class1,0,Placass10612.jpg,data/processed/160x120/Class1/Placass10612.jpg,data/splits/train/Class1/Placass10612.jpg,0
train,Class1,0,placaas11205.jpg,data/processed/160x120/Class1/placaas11205.jpg,data/splits/train/Class1/placaas11205.jpg,0
train,Class1,0,placaas10454.jpg,data/processed/160x120/Class1/placaas10454.jpg,data/splits/train/Class1/placaas10454.jpg,0
train,Class1,0,placaas10922.jpg,data/processed/160x120/Class1/placaas10922.jpg,data/splits/train/Class1/placaas10922.jpg,0
train,Class1,0,placas1037.jpg,data/processed/160x120/Class1/placas1037.jpg,data/splits/train/Class1/placas1037.jpg,0
train,Class1,0,Placass11138.jpg,data/processed/160x120/Class1/Placass11138.jpg,data/splits/train/Class1/Placass11138.jpg,0
train,Class1,0,Placasm10238.jpg,data/processed/160x120/Class1/Placasm10238.jpg,data/splits/train/Class1/Placasm10238.jpg,0
train,Class1,0,Placas11088.jpg,data/processed/160x120/Class1/Placas11088.jpg,data/splits/train/Class1/Placas11088.jpg,0
train,Class1,0,Placass10503.jpg,data/processed/160x120/Class1/Placass10503.jpg,data/splits/train/Class1/Placass10503.jpg,0
train,Class1,0,Placas11362.jpg,data/processed/160x120/Class1/Placas11362.jpg,data/splits/train/Class1/Placas11362.jpg,0
train,Class1,0,Placasm10518.jpg,data/processed/160x120/Class1/Placasm10518.jpg,data/splits/train/Class1/Placasm10518.jpg,0
train,Class1,0,Placasm10381.jpg,data/processed/160x120/Class1/Placasm10381.jpg,data/splits/train/Class1/Placasm10381.jpg,0
train,Class1,0,Placass10836.jpg,data/processed/160x120/Class1/Placass10836.jpg,data/splits/train/Class1/Placass10836.jpg,0
train,Class1,0,plaacaas1272.jpg,data/processed/160x120/Class1/plaacaas1272.jpg,data/splits/train/Class1/plaacaas1272.jpg,0
train,Class1,0,placaas10534.jpg,data/processed/160x120/Class1/placaas10534.jpg,data/splits/train/Class1/placaas10534.jpg,0
train,Class1,0,Placas11434.jpg,data/processed/160x120/Class1/Placas11434.jpg,data/splits/train/Class1/Placas11434.jpg,0
train,Class1,0,placaas10608.jpg,data/processed/160x120/Class1/placaas10608.jpg,data/splits/train/Class1/placaas10608.jpg,0
train,Class1,0,placaas10607.jpg,data/processed/160x120/Class1/placaas10607.jpg,data/splits/train/Class1/placaas10607.jpg,0
train,Class1,0,Placass10910.jpg,data/processed/160x120/Class1/Placass10910.jpg,data/splits/train/Class1/Placass10910.jpg,0
train,Class1,0,Placasm10595.jpg,data/processed/160x120/Class1/Placasm10595.jpg,data/splits/train/Class1/Placasm10595.jpg,0
train,Class1,0,placaas11297.jpg,data/processed/160x120/Class1/placaas11297.jpg,data/splits/train/Class1/placaas11297.jpg,0
train,Class1,0,placas1376.jpg,data/processed/160x120/Class1/placas1376.jpg,data/splits/train/Class1/placas1376.jpg,0
train,Class1,0,Placass10497.jpg,data/processed/160x120/Class1/Placass10497.jpg,data/splits/train/Class1/Placass10497.jpg,0
train,Class1,0,placas1472.jpg,data/processed/160x120/Class1/placas1472.jpg,data/splits/train/Class1/placas1472.jpg,0
train,Class1,0,placas1056.jpg,data/processed/160x120/Class1/placas1056.jpg,data/splits/train/Class1/placas1056.jpg,0
train,Class1,0,placas1063.jpg,data/processed/160x120/Class1/placas1063.jpg,data/splits/train/Class1/placas1063.jpg,0
train,Class1,0,plaacaas1241.jpg,data/processed/160x120/Class1/plaacaas1241.jpg,data/splits/train/Class1/plaacaas1241.jpg,0
train,Class1,0,placaas10101.jpg,data/processed/160x120/Class1/placaas10101.jpg,data/splits/train/Class1/placaas10101.jpg,0
train,Class1,0,placaas10916.jpg,data/processed/160x120/Class1/placaas10916.jpg,data/splits/train/Class1/placaas10916.jpg,0
train,Class1,0,Placass10196.jpg,data/processed/160x120/Class1/Placass10196.jpg,data/splits/train/Class1/Placass10196.jpg,0
train,Class1,0,placas1303.jpg,data/processed/160x120/Class1/placas1303.jpg,data/splits/train/Class1/placas1303.jpg,0
train,Class1,0,placas1051.jpg,data/processed/160x120/Class1/placas1051.jpg,data/splits/train/Class1/placas1051.jpg,0
train,Class1,0,Placas11355.jpg,data/processed/160x120/Class1/Placas11355.jpg,data/splits/train/Class1/Placas11355.jpg,0
train,Class1,0,placas1412.jpg,data/processed/160x120/Class1/placas1412.jpg,data/splits/train/Class1/placas1412.jpg,0
train,Class1,0,placas1273.jpg,data/processed/160x120/Class1/placas1273.jpg,data/splits/train/Class1/placas1273.jpg,0
train,Class1,0,Placas11222.jpg,data/processed/160x120/Class1/Placas11222.jpg,data/splits/train/Class1/Placas11222.jpg,0
train,Class1,0,placaas10547.jpg,data/processed/160x120/Class1/placaas10547.jpg,data/splits/train/Class1/placaas10547.jpg,0
train,Class1,0,Placas11234.jpg,data/processed/160x120/Class1/Placas11234.jpg,data/splits/train/Class1/Placas11234.jpg,0
train,Class1,0,Placass10654.jpg,data/processed/160x120/Class1/Placass10654.jpg,data/splits/train/Class1/Placass10654.jpg,0
train,Class1,0,placas1679.jpg,data/processed/160x120/Class1/placas1679.jpg,data/splits/train/Class1/placas1679.jpg,0
train,Class1,0,Placasm10133.jpg,data/processed/160x120/Class1/Placasm10133.jpg,data/splits/train/Class1/Placasm10133.jpg,0
train,Class1,0,placaas11330.jpg,data/processed/160x120/Class1/placaas11330.jpg,data/splits/train/Class1/placaas11330.jpg,0
train,Class1,0,Placass11595.jpg,data/processed/160x120/Class1/Placass11595.jpg,data/splits/train/Class1/Placass11595.jpg,0
train,Class1,0,placaas10829.jpg,data/processed/160x120/Class1/placaas10829.jpg,data/splits/train/Class1/placaas10829.jpg,0
train,Class1,0,Placasm11211.jpg,data/processed/160x120/Class1/Placasm11211.jpg,data/splits/train/Class1/Placasm11211.jpg,0
train,Class1,0,Placass10716.jpg,data/processed/160x120/Class1/Placass10716.jpg,data/splits/train/Class1/Placass10716.jpg,0
train,Class1,0,Placas11393.jpg,data/processed/160x120/Class1/Placas11393.jpg,data/splits/train/Class1/Placas11393.jpg,0
train,Class1,0,placas1582.jpg,data/processed/160x120/Class1/placas1582.jpg,data/splits/train/Class1/placas1582.jpg,0
train,Class1,0,plaacaas1285.jpg,data/processed/160x120/Class1/plaacaas1285.jpg,data/splits/train/Class1/plaacaas1285.jpg,0
train,Class1,0,placaas10970.jpg,data/processed/160x120/Class1/placaas10970.jpg,data/splits/train/Class1/placaas10970.jpg,0
train,Class1,0,plaacaas1276.jpg,data/processed/160x120/Class1/plaacaas1276.jpg,data/splits/train/Class1/plaacaas1276.jpg,0
train,Class1,0,placaas10495.jpg,data/processed/160x120/Class1/placaas10495.jpg,data/splits/train/Class1/placaas10495.jpg,0
train,Class1,0,placas1514.jpg,data/processed/160x120/Class1/placas1514.jpg,data/splits/train/Class1/placas1514.jpg,0
train,Class1,0,Placass10825.jpg,data/processed/160x120/Class1/Placass10825.jpg,data/splits/train/Class1/Placass10825.jpg,0
train,Class1,0,placaas10643.jpg,data/processed/160x120/Class1/placaas10643.jpg,data/splits/train/Class1/placaas10643.jpg,0
train,Class1,0,Placas11523.jpg,data/processed/160x120/Class1/Placas11523.jpg,data/splits/train/Class1/Placas11523.jpg,0
train,Class1,0,Placasm10559.jpg,data/processed/160x120/Class1/Placasm10559.jpg,data/splits/train/Class1/Placasm10559.jpg,0
train,Class1,0,placas1657.jpg,data/processed/160x120/Class1/placas1657.jpg,data/splits/train/Class1/placas1657.jpg,0
train,Class1,0,Placass11529.jpg,data/processed/160x120/Class1/Placass11529.jpg,data/splits/train/Class1/Placass11529.jpg,0
train,Class1,0,Placas11590.jpg,data/processed/160x120/Class1/Placas11590.jpg,data/splits/train/Class1/Placas11590.jpg,0
train,Class1,0,plaacaas1174.jpg,data/processed/160x120/Class1/plaacaas1174.jpg,data/splits/train/Class1/plaacaas1174.jpg,0
train,Class1,0,placaas10598.jpg,data/processed/160x120/Class1/placaas10598.jpg,data/splits/train/Class1/placaas10598.jpg,0
train,Class1,0,Placas11324.jpg,data/processed/160x120/Class1/Placas11324.jpg,data/splits/train/Class1/Placas11324.jpg,0
train,Class1,0,Placas11120.jpg,data/processed/160x120/Class1/Placas11120.jpg,data/splits/train/Class1/Placas11120.jpg,0
train,Class1,0,Placass10983.jpg,data/processed/160x120/Class1/Placass10983.jpg,data/splits/train/Class1/Placass10983.jpg,0
train,Class1,0,placaas10029.jpg,data/processed/160x120/Class1/placaas10029.jpg,data/splits/train/Class1/placaas10029.jpg,0
train,Class1,0,Placass10851.jpg,data/processed/160x120/Class1/Placass10851.jpg,data/splits/train/Class1/Placass10851.jpg,0
train,Class1,0,placaas10981.jpg,data/processed/160x120/Class1/placaas10981.jpg,data/splits/train/Class1/placaas10981.jpg,0
train,Class1,0,placas1182.jpg,data/processed/160x120/Class1/placas1182.jpg,data/splits/train/Class1/placas1182.jpg,0
train,Class1,0,Placass10105.jpg,data/processed/160x120/Class1/Placass10105.jpg,data/splits/train/Class1/Placass10105.jpg,0
train,Class1,0,Placas11075.jpg,data/processed/160x120/Class1/Placas11075.jpg,data/splits/train/Class1/Placas11075.jpg,0
train,Class1,0,placas1329.jpg,data/processed/160x120/Class1/placas1329.jpg,data/splits/train/Class1/placas1329.jpg,0
train,Class1,0,Placass10662.jpg,data/processed/160x120/Class1/Placass10662.jpg,data/splits/train/Class1/Placass10662.jpg,0
train,Class1,0,Placasm10165.jpg,data/processed/160x120/Class1/Placasm10165.jpg,data/splits/train/Class1/Placasm10165.jpg,0
train,Class1,0,Placass11061.jpg,data/processed/160x120/Class1/Placass11061.jpg,data/splits/train/Class1/Placass11061.jpg,0
train,Class1,0,plaacaas1131.jpg,data/processed/160x120/Class1/plaacaas1131.jpg,data/splits/train/Class1/plaacaas1131.jpg,0
train,Class1,0,Placas11447.jpg,data/processed/160x120/Class1/Placas11447.jpg,data/splits/train/Class1/Placas11447.jpg,0
train,Class1,0,Placass10333.jpg,data/processed/160x120/Class1/Placass10333.jpg,data/splits/train/Class1/Placass10333.jpg,0
train,Class1,0,plaacaas1235.jpg,data/processed/160x120/Class1/plaacaas1235.jpg,data/splits/train/Class1/plaacaas1235.jpg,0
train,Class1,0,placas1406.jpg,data/processed/160x120/Class1/placas1406.jpg,data/splits/train/Class1/placas1406.jpg,0
train,Class1,0,placas1534.jpg,data/processed/160x120/Class1/placas1534.jpg,data/splits/train/Class1/placas1534.jpg,0
train,Class1,0,placas1398.jpg,data/processed/160x120/Class1/placas1398.jpg,data/splits/train/Class1/placas1398.jpg,0
train,Class1,0,Placass10001.jpg,data/processed/160x120/Class1/Placass10001.jpg,data/splits/train/Class1/Placass10001.jpg,0
train,Class1,0,Placass10428.jpg,data/processed/160x120/Class1/Placass10428.jpg,data/splits/train/Class1/Placass10428.jpg,0
train,Class1,0,placaas10018.jpg,data/processed/160x120/Class1/placaas10018.jpg,data/splits/train/Class1/placaas10018.jpg,0
train,Class1,0,placas1631.jpg,data/processed/160x120/Class1/placas1631.jpg,data/splits/train/Class1/placas1631.jpg,0
train,Class1,0,plaacaas1171.jpg,data/processed/160x120/Class1/plaacaas1171.jpg,data/splits/train/Class1/plaacaas1171.jpg,0
train,Class1,0,placaas10314.jpg,data/processed/160x120/Class1/placaas10314.jpg,data/splits/train/Class1/placaas10314.jpg,0
train,Class1,0,placas1565.jpg,data/processed/160x120/Class1/placas1565.jpg,data/splits/train/Class1/placas1565.jpg,0
train,Class1,0,Placass10685.jpg,data/processed/160x120/Class1/Placass10685.jpg,data/splits/train/Class1/Placass10685.jpg,0
train,Class1,0,placas1075.jpg,data/processed/160x120/Class1/placas1075.jpg,data/splits/train/Class1/placas1075.jpg,0
train,Class1,0,Placasm10191.jpg,data/processed/160x120/Class1/Placasm10191.jpg,data/splits/train/Class1/Placasm10191.jpg,0
train,Class1,0,Placasm10330.jpg,data/processed/160x120/Class1/Placasm10330.jpg,data/splits/train/Class1/Placasm10330.jpg,0
train,Class1,0,placaas11191.jpg,data/processed/160x120/Class1/placaas11191.jpg,data/splits/train/Class1/placaas11191.jpg,0
train,Class1,0,plaacaas1184.jpg,data/processed/160x120/Class1/plaacaas1184.jpg,data/splits/train/Class1/plaacaas1184.jpg,0
train,Class1,0,placaas10844.jpg,data/processed/160x120/Class1/placaas10844.jpg,data/splits/train/Class1/placaas10844.jpg,0
train,Class1,0,placaas11162.jpg,data/processed/160x120/Class1/placaas11162.jpg,data/splits/train/Class1/placaas11162.jpg,0
train,Class1,0,Placasm11021.jpg,data/processed/160x120/Class1/Placasm11021.jpg,data/splits/train/Class1/Placasm11021.jpg,0
train,Class1,0,Placass11011.jpg,data/processed/160x120/Class1/Placass11011.jpg,data/splits/train/Class1/Placass11011.jpg,0
train,Class1,0,placaas11358.jpg,data/processed/160x120/Class1/placaas11358.jpg,data/splits/train/Class1/placaas11358.jpg,0
train,Class1,0,placaas11017.jpg,data/processed/160x120/Class1/placaas11017.jpg,data/splits/train/Class1/placaas11017.jpg,0
train,Class1,0,Placass11672.jpg,data/processed/160x120/Class1/Placass11672.jpg,data/splits/train/Class1/Placass11672.jpg,0
train,Class1,0,Placass10034.jpg,data/processed/160x120/Class1/Placass10034.jpg,data/splits/train/Class1/Placass10034.jpg,0
train,Class1,0,placaas10395.jpg,data/processed/160x120/Class1/placaas10395.jpg,data/splits/train/Class1/placaas10395.jpg,0
train,Class1,0,Placass10931.jpg,data/processed/160x120/Class1/Placass10931.jpg,data/splits/train/Class1/Placass10931.jpg,0
train,Class1,0,Placass10430.jpg,data/processed/160x120/Class1/Placass10430.jpg,data/splits/train/Class1/Placass10430.jpg,0
train,Class1,0,Placass11637.jpg,data/processed/160x120/Class1/Placass11637.jpg,data/splits/train/Class1/Placass11637.jpg,0
train,Class1,0,Placasm10704.jpg,data/processed/160x120/Class1/Placasm10704.jpg,data/splits/train/Class1/Placasm10704.jpg,0
train,Class1,0,Placass11698.jpg,data/processed/160x120/Class1/Placass11698.jpg,data/splits/train/Class1/Placass11698.jpg,0
train,Class1,0,placaas10241.jpg,data/processed/160x120/Class1/placaas10241.jpg,data/splits/train/Class1/placaas10241.jpg,0
train,Class1,0,plaacaas1074.jpg,data/processed/160x120/Class1/plaacaas1074.jpg,data/splits/train/Class1/plaacaas1074.jpg,0
train,Class1,0,placas1711.jpg,data/processed/160x120/Class1/placas1711.jpg,data/splits/train/Class1/placas1711.jpg,0
train,Class1,0,Placass10854.jpg,data/processed/160x120/Class1/Placass10854.jpg,data/splits/train/Class1/Placass10854.jpg,0
train,Class1,0,Placas11424.jpg,data/processed/160x120/Class1/Placas11424.jpg,data/splits/train/Class1/Placas11424.jpg,0
train,Class1,0,Placass10318.jpg,data/processed/160x120/Class1/Placass10318.jpg,data/splits/train/Class1/Placass10318.jpg,0
train,Class1,0,placaas10286.jpg,data/processed/160x120/Class1/placaas10286.jpg,data/splits/train/Class1/placaas10286.jpg,0
train,Class1,0,Placass10633.jpg,data/processed/160x120/Class1/Placass10633.jpg,data/splits/train/Class1/Placass10633.jpg,0
